id	reviewed_date	location	hotel_restaurant_name	review
rn388015003	"Reviewed June 30, 2016 "	 Patong	99 Seafood	Its hard in the down season choosing a restaurant where you can be sure the food you are being served is not left over from two nights ago. Always neverous being the first person at a restaurant. But this place always had groups of people...More
rn385972868	"Reviewed June 25, 2016 "	 Patong	99 Seafood	"We were part of a group of 8 adults and 5 small children. The overall experience was terrific, which included the little ones viewing the crabs and crayfish, the open shed settling, the basic tables, the mix of floor tiles, the primitive toilet and the...More"
rn385591276	"Reviewed June 24, 2016 "	 Patong	99 Seafood	"Looking to spurge on our last day on seafood. However the place truly disappoint.
All the dishes taste ok at best but just doesn't feel like it's really worth the price we are paying.
Tom yum soup felt like some huge pot pre cooked, portioned...More"
rn382985483	"Reviewed June 15, 2016 "	 Patong	99 Seafood	"This place is so underrated. You Get great serves,good prices and authentic Thai Flavours. Don't bother queuing for Number 6 with its overrated reviews. 99 is bigger tastier and you won't be standing around waiting for ever"
rn381812711	"Reviewed June 12, 2016 "	 Patong	99 Seafood	"Among all the seafood, we only ordered crab with yellow curry as other seafood are a bit pricey, compare to some seafood restaurant in Malaysia.
The food is average. Service is not so good. We have requested for steam rice for 3 times then only...More"
rn374758534	"Reviewed May 20, 2016 "	 Patong	99 Seafood	"We visited thos restaurant ywo nights in a row. The first time was wonderful the second night was terrible. We enjoyed the meal so much we ordered tne same items the second time, what a mistake. Our curries were like coloured water with a small...More"
rn371826707	"Reviewed May 10, 2016 "	 Patong	99 Seafood	"After reading about people raving about the various seafood restaurants in the area my boyfriend and I decided on this large one. We both are lovers of thai food and seafood and ordered the staples, pineapple fried rice and mango salad along with grilled prawns...More"
rn371171754	"Reviewed May 8, 2016 "	 Patong	99 Seafood	"Went in ordered a drink, realised they served shark fin, tried to leave. Harrassed until we were made to pay for drinks we hadn't even been served"
rn368353631	"Reviewed April 27, 2016 "	 Patong	99 Seafood	Had the best deep fried prawns and deep fried squid at this restaurant. They do all different types of thai food and western food. Worth a visit. Great waitress named Bee
rn366230359	"Reviewed April 21, 2016 "	 Patong	99 Seafood	As simple the restaurant looks like as fantastic is the authentic spicy food. The service is lovely with a lot of humor.
rn364289350	"Reviewed April 14, 2016 "	 Patong	99 Seafood	"My wife and I ate here once during our 15 day stay and that was enough. It was reasonably close to our hotel so we thought we'd give it a try.
From the street, there is nothing really attractive about it. The decor is very...More"
rn357189271	"Reviewed March 20, 2016 "	 Patong	99 Seafood	The food is nice the service as well. We had seafood and it was fresh and nicely grilled. Price wise it is in line with other places in Patong.
rn355512478	"Reviewed March 15, 2016 "	 Patong	99 Seafood	"Every time we are in Patong, Phuket we will have our SEAFOOD dinners in this restaurant. The seafoods are very fresh and the cook also very tasty. It is value for money."
rn353551072	"Reviewed March 7, 2016 "	 Patong	99 Seafood	"We didn't have a plan to dig into some seafood since the night before that we as well had one. Great options, lovely service but would be as well trying to check out some other places."
rn349875272	"Reviewed February 21, 2016 "	 Patong	99 Seafood	"Nice restaurant if you like seafood. You select the fish or seafood you would like at the counter and they prepare these for you. Very busy restaurant, so sometimes the service can be a little slow."
rn349336499	"Reviewed February 19, 2016 "	 Patong	99 Seafood	oysters was so fresh Cost 100 Batt for one unbelievable we eat there a few nice there is so many restaurants it's hard to choose but which ever you do I'm sure you will not be disappointed
rn347139885	"Reviewed February 12, 2016 "	 Patong	99 Seafood	"The food was absolutely horrible, and the ladyboy servers really didnt seem to give a crap about any of the customers. Way overpriced. If you want to pay 300-400 baht per dish, go elsewhere!"
rn346855909	"Reviewed February 11, 2016 "	 Patong	99 Seafood	"The price is ridiculous expensive.
Totally not worth of eating in there and we can get better food nearby!!"
rn342370557	"Reviewed January 24, 2016 "	 Patong	99 Seafood	Excellent seafood. We tried the red snapper with chilli and were very satisfied. It is a no nonsense place on a busy street.
rn339187685	"Reviewed January 11, 2016 "	 Patong	99 Seafood	"Although the restaurant is called 99 Seafood, we only tried the Thai food and were impressed with every meal, especially the Pork with Spicy Curry. The prices are reasonable and the staff are friendly. Service was mostly very quick"
rn334865513	"Reviewed December 24, 2015 "	 Patong	99 Seafood	"Had one dinner here, I don't feel as though I will go back. Pricey meals and average service. It looked popular because the restaurant covered a lot of area and that is why we chose it."
rn326605180	"Reviewed November 13, 2015 "	 Patong	99 Seafood	99 Seafood serves great variety of seafood which is very fresh. It opens early in the evening so easy to get table early evening.
rn324455006	"Reviewed November 4, 2015 "	 Patong	99 Seafood	"As with all seafood restaurants, this is more to the mid range price. I tried their black pepper crab and pad thai. Pretty good."
rn320057318	"Reviewed October 19, 2015 "	 Patong	99 Seafood	Got the rock lobster that is supposed to be fresh but cooked like it was yesterday's food. Had the crab soup and was pleasantly surprised about the lump crab meat but it looked liked it came from leftover crab legs. The crab fried rice was...More
rn318624347	"Reviewed October 14, 2015 "	 Patong	99 Seafood	"My wife and I ate here recently and had some of the best BBQ prawns that we have ever eaten. We also had a couple of vegetable dishes that were pretty good. It is casual dining, as you sit outside. The prices are pretty good."
rn316474515	"Reviewed October 5, 2015 "	 Patong	99 Seafood	We are a family that frequently visit Thailand. This was the 3rd visit to 99 Seafood. The freshness of hand picked live seafood was definitely an attraction. The seating was spacey but no air-condition. Wait-staff was friendly and the price was reasonable.
rn311131676	"Reviewed September 16, 2015 "	 Patong	99 Seafood	Disgraceful behaviour from staff abusive anfd quite frightening have been going to 99 for many years never again shame on you 99
rn305185273	"Reviewed August 30, 2015 "	 Patong	99 Seafood	"The seafood here is fresh and I would recommend the whole fish with chilli. It was delicious!
The service is very good and there is a large variety of food on the menu. It's on the main strip so you can watch the nightlife go...More"
rn302433767	"Reviewed August 23, 2015 "	 Patong	99 Seafood	"This place did not disappoint! We ordered 5 oysters (super sized!) with chili paste (must request) as an appetizer. Clams. Two steamed whole white snapper fish with sides of steamed white rice. ORDER STEAMED FISH RIGHT AWAY, IT TAKES FOREVER, ANYWHERE!! <U+263A><U+FE0F>Tom yum soup. Papaya...More"
rn296304014	"Reviewed August 6, 2015 "	 Patong	99 Seafood	"Papaya salad, green curry, bbq prawn, pineapple fried rice, mixed veg, fried squid cost 1.6k baht... The food really nothing impressive, serve by transgender and it's nothing special about..."
rn295916636	"Reviewed August 5, 2015 "	 Patong	99 Seafood	"We found this place whilst out walking one night and once we ate their the first time we feel in love with it.
The service was very fast and the food was amazing fresh. I just love the Prawns pan fried with Curry Sauce! Prices...More"
rn294355856	"Reviewed July 31, 2015 "	 Patong	99 Seafood	"So, so good!! Third time to Patong and really sad we only found this place the third time around! We ate here a few times, lobster, seafood fried rice, calamari, garlic prawns...yum yum yum!!! Whoever says that its expensive obviously hasn't had dinner at some...More"
rn291358302	"Reviewed July 22, 2015 "	 Patong	99 Seafood	"Great place for a casual seafood meal,stick with there specially which is fresh seafood and live crabs prawns etc.not the most attractive place but your there for the food ,and you can have a bit of fun with the staff which are mostly ladyboys."
rn291052824	"Reviewed July 21, 2015 "	 Patong	99 Seafood	"Great seafood, great price, atmosphere, friendly and perfect for families
We had a group of 10 all enjoyed our meals
Had help with parking out the front of the reaturant which helped a lot"
